age_range,gender,income_range,location,ad_type,ad_topic,ctr,conversion_rate,conv_per_impr,ub
35-50,Female,100k+,Urban,Text,Technology,0.0554,0.2391,0.01324614,5000
35-50,Female,100k+,Urban,Text,Travel,0.0632,0.0319,0.00201608,5000
35-50,Female,100k+,Urban,Video,Travel,0.0798,0.3512,0.02802576,5000
35-50,Male,0-25k,Rural,Banner,Fashion,0.05005,0.14455,0.0072347275,5000
35-50,Male,0-25k,Rural,Banner,Finance,0.036825000000000004,0.15610000000000002,0.005748382500000001,5000
35-50,Male,0-25k,Rural,Banner,Food,0.043699999999999996,0.14959999999999998,0.006537519999999999,5000
35-50,Male,0-25k,Rural,Banner,Technology,0.030875,0.17252499999999998,0.005326709375,5000
35-50,Male,0-25k,Rural,Banner,Travel,0.06265,0.07615,0.004770797499999999,5000
35-50,Male,0-25k,Rural,Native,Fashion,0.0548,0.1718,0.00941464,5000
35-50,Male,0-25k,Rural,Native,Finance,0.040139999999999995,0.22212,0.0089158968,5000
35-50,Male,0-25k,Rural,Native,Food,0.0693,0.29285,0.020294505,5000
35-50,Male,0-25k,Rural,Native,Health,0.0273,0.2413,0.00658749,5000
35-50,Male,0-25k,Rural,Native,Technology,0.0334,0.4173,0.01393782,5000
35-50,Male,0-25k,Rural,Native,Travel,0.045,0.18246,0.0082107,5000
35-50,Male,0-25k,Rural,Text,Fashion,0.03775,0.2893,0.010921075,5000
35-50,Male,0-25k,Rural,Text,Finance,0.061200000000000004,0.22340000000000002,0.013672080000000001,5000
35-50,Male,0-25k,Rural,Text,Food,0.026000000000000002,0.14550000000000002,0.0037830000000000008,5000
35-50,Male,0-25k,Rural,Text,Health,0.043666666666666666,0.21013333333333337,0.009175822222222223,5000
35-50,Male,0-25k,Rural,Text,Technology,0.03655,0.08825,0.0032255375,5000
35-50,Male,0-25k,Rural,Video,Food,0.031,0.3476,0.0107756,5000
35-50,Male,0-25k,Rural,Video,Health,0.0551,0.0865,0.00476615,5000
35-50,Male,0-25k,Rural,Video,Technology,0.0348,0.2987,0.01039476,5000
35-50,Male,0-25k,Rural,Video,Travel,0.0343,0.2934,0.010063619999999999,5000
35-50,Male,0-25k,Suburban,Banner,Fashion,0.047799999999999995,0.25665000000000004,0.01226787,5000
35-50,Male,0-25k,Suburban,Banner,Finance,0.0163,0.2233,0.0036397899999999995,5000
35-50,Male,0-25k,Suburban,Banner,Food,0.0289,0.0564,0.00162996,5000
35-50,Male,0-25k,Suburban,Banner,Health,0.0462,0.1306,0.006033719999999999,5000
35-50,Male,0-25k,Suburban,Banner,Technology,0.0504,0.04,0.002016,5000
35-50,Male,0-25k,Suburban,Banner,Travel,0.0521,0.1257,0.00654897,5000
35-50,Male,0-25k,Suburban,Native,Finance,0.0777,0.2752,0.021383040000000002,5000
35-50,Male,0-25k,Suburban,Native,Health,0.068425,0.2308,0.01579249,5000
35-50,Male,0-25k,Suburban,Text,Fashion,0.0828,0.1575,0.013041,5000
35-50,Male,0-25k,Suburban,Text,Finance,0.0601,0.197575,0.0118742575,5000
35-50,Male,0-25k,Suburban,Text,Food,0.05165,0.2693,0.013909345,5000
35-50,Male,0-25k,Suburban,Text,Health,0.046775,0.14625,0.006840843749999999,5000
35-50,Male,0-25k,Suburban,Text,Technology,0.0581,0.13435,0.007805734999999999,5000
35-50,Male,0-25k,Suburban,Text,Travel,0.0667,0.0904,0.006029679999999999,5000
35-50,Male,0-25k,Suburban,Video,Finance,0.0354,0.12304999999999999,0.00435597,5000
35-50,Male,0-25k,Suburban,Video,Food,0.05206666666666667,0.1641,0.00854414,5000
35-50,Male,0-25k,Suburban,Video,Health,0.02808333333333333,0.21371666666666667,0.006001876388888889,5000
35-50,Male,0-25k,Suburban,Video,Technology,0.0343,0.3746,0.012848779999999999,5000
35-50,Male,0-25k,Urban,Banner,Finance,0.0251,0.25615,0.006429365,5000
35-50,Male,0-25k,Urban,Banner,Food,0.0197,0.1403,0.00276391,5000
35-50,Male,0-25k,Urban,Banner,Health,0.0483,0.0824,0.0039799200000000005,5000
35-50,Male,0-25k,Urban,Banner,Technology,0.06086666666666667,0.25603333333333333,0.015583895555555557,5000
35-50,Male,0-25k,Urban,Banner,Travel,0.03785,0.33047499999999996,0.01250847875,5000
35-50,Male,0-25k,Urban,Native,Fashion,0.0994,0.181,0.0179914,5000
35-50,Male,0-25k,Urban,Native,Finance,0.049600000000000005,0.1817,0.00901232,5000
35-50,Male,0-25k,Urban,Native,Food,0.049966666666666666,0.20326666666666668,0.010156557777777778,5000
35-50,Male,0-25k,Urban,Native,Health,0.0452,0.2433,0.010997159999999999,5000
35-50,Male,0-25k,Urban,Native,Technology,0.049466666666666666,0.11286666666666667,0.005583137777777778,5000
35-50,Male,0-25k,Urban,Native,Travel,0.05163333333333334,0.23850000000000002,0.012314550000000002,5000
35-50,Male,0-25k,Urban,Text,Fashion,0.06746666666666666,0.1882,0.012697226666666665,5000
35-50,Male,0-25k,Urban,Text,Finance,0.0359,0.1326,0.00476034,5000
35-50,Male,0-25k,Urban,Text,Food,0.04145,0.22119999999999998,0.00916874,5000
35-50,Male,0-25k,Urban,Text,Health,0.06807142857142857,0.17647142857142858,0.01201266224489796,5000
35-50,Male,0-25k,Urban,Text,Technology,0.0568,0.1597,0.009070960000000001,5000
35-50,Male,0-25k,Urban,Video,Fashion,0.07205,0.2224,0.01602392,5000
35-50,Male,0-25k,Urban,Video,Finance,0.040799999999999996,0.18755,0.007652039999999999,5000
35-50,Male,0-25k,Urban,Video,Food,0.08156666666666666,0.10393333333333334,0.008477495555555555,5000
35-50,Male,0-25k,Urban,Video,Health,0.037033333333333335,0.2319,0.00858803,5000
35-50,Male,0-25k,Urban,Video,Technology,0.0516,0.34895,0.01800582,5000
35-50,Male,0-25k,Urban,Video,Travel,0.072,0.0671,0.0048312,5000
35-50,Male,25k-50k,Rural,Banner,Fashion,0.055987499999999996,0.1926,0.010783192499999998,5000
35-50,Male,25k-50k,Rural,Banner,Finance,0.04995,0.16328333333333334,0.0081560025,5000
35-50,Male,25k-50k,Rural,Banner,Food,0.054023076923076924,0.24393076923076923,0.013177890710059172,5000
35-50,Male,25k-50k,Rural,Banner,Health,0.05574444444444445,0.20996666666666666,0.011704475185185186,5000
35-50,Male,25k-50k,Rural,Banner,Technology,0.05612,0.11848,0.006649097600000001,5000
35-50,Male,25k-50k,Rural,Banner,Travel,0.06593333333333333,0.16383333333333336,0.010802077777777778,5000
35-50,Male,25k-50k,Rural,Native,Fashion,0.04018,0.14021999999999998,0.0056340396,5000
35-50,Male,25k-50k,Rural,Native,Finance,0.048679999999999994,0.22758,0.011078594399999999,5000
35-50,Male,25k-50k,Rural,Native,Food,0.0629,0.24548333333333336,0.015440901666666668,5000
35-50,Male,25k-50k,Rural,Native,Health,0.048575,0.18991249999999998,0.009224999687499999,5000
35-50,Male,25k-50k,Rural,Native,Technology,0.050757142857142855,0.23642857142857143,0.012000438775510203,5000
35-50,Male,25k-50k,Rural,Native,Travel,0.056115384615384616,0.2166307692307692,0.012156318934911241,5000
35-50,Male,25k-50k,Rural,Text,Fashion,0.05813,0.19232,0.0111795616,5000
35-50,Male,25k-50k,Rural,Text,Finance,0.05697272727272728,0.21216363636363636,0.012087540991735538,5000
35-50,Male,25k-50k,Rural,Text,Food,0.05157142857142857,0.14641428571428575,0.0075507938775510215,5000
35-50,Male,25k-50k,Rural,Text,Health,0.04559166666666667,0.2492,0.011361443333333334,5000
35-50,Male,25k-50k,Rural,Text,Technology,0.0535625,0.1791,0.00959304375,5000
35-50,Male,25k-50k,Rural,Text,Travel,0.05133,0.16465000000000002,0.008451484500000002,5000
35-50,Male,25k-50k,Rural,Video,Fashion,0.05268571428571429,0.2720142857142857,0.014331266938775511,5000
35-50,Male,25k-50k,Rural,Video,Finance,0.0497,0.22125,0.010996125,5000
35-50,Male,25k-50k,Rural,Video,Food,0.0421,0.18229166666666666,0.007674479166666666,5000
35-50,Male,25k-50k,Rural,Video,Health,0.05277142857142857,0.15792857142857145,0.008334116326530614,5000
35-50,Male,25k-50k,Rural,Video,Technology,0.045475,0.26787500000000003,0.012181615625000001,5000
35-50,Male,25k-50k,Rural,Video,Travel,0.0584,0.129,0.0075336000000000005,5000
35-50,Male,25k-50k,Suburban,Banner,Fashion,0.040433333333333335,0.09536666666666667,0.0038559922222222223,5000
35-50,Male,25k-50k,Suburban,Banner,Finance,0.0572375,0.11282500000000001,0.0064578209375,5000
35-50,Male,25k-50k,Suburban,Banner,Food,0.0531,0.16792222222222222,0.00891667,5000
35-50,Male,25k-50k,Suburban,Banner,Health,0.050916666666666666,0.18994999999999998,0.009671620833333332,5000
35-50,Male,25k-50k,Suburban,Banner,Technology,0.0656,0.26746,0.017545376,5000
35-50,Male,25k-50k,Suburban,Banner,Travel,0.0646,0.17435,0.01126301,5000
35-50,Male,25k-50k,Suburban,Native,Fashion,0.054663636363636366,0.2087818181818182,0.011412773388429755,5000
35-50,Male,25k-50k,Suburban,Native,Finance,0.05407777777777778,0.16647777777777778,0.00900274827160494,5000
35-50,Male,25k-50k,Suburban,Native,Food,0.0534,0.1762142857142857,0.009409842857142858,5000
35-50,Male,25k-50k,Suburban,Native,Health,0.046775000000000004,0.23755,0.011111401250000002,5000
35-50,Male,25k-50k,Suburban,Native,Technology,0.05575555555555556,0.1749888888888889,0.009756602716049383,5000
35-50,Male,25k-50k,Suburban,Native,Travel,0.05278000000000001,0.21254,0.011217861200000002,5000
35-50,Male,25k-50k,Suburban,Text,Fashion,0.04828888888888889,0.13375555555555554,0.006458907160493826,5000
35-50,Male,25k-50k,Suburban,Text,Finance,0.051275,0.2116125,0.0108504309375,5000
35-50,Male,25k-50k,Suburban,Text,Food,0.047837500000000005,0.21588749999999998,0.01032751828125,5000
35-50,Male,25k-50k,Suburban,Text,Health,0.040600000000000004,0.15448571428571428,0.006272120000000001,5000
35-50,Male,25k-50k,Suburban,Text,Technology,0.054599999999999996,0.23568571428571428,0.012868439999999998,5000
35-50,Male,25k-50k,Suburban,Text,Travel,0.06693333333333333,0.23171666666666668,0.01550956888888889,5000
35-50,Male,25k-50k,Suburban,Video,Fashion,0.0445,0.1639142857142857,0.007294185714285714,5000
35-50,Male,25k-50k,Suburban,Video,Finance,0.042527272727272726,0.2023909090909091,0.008607133388429751,5000
35-50,Male,25k-50k,Suburban,Video,Food,0.05032727272727273,0.1659818181818182,0.00835341223140496,5000
35-50,Male,25k-50k,Suburban,Video,Health,0.06341428571428571,0.25625714285714285,0.016250363673469388,5000
35-50,Male,25k-50k,Suburban,Video,Technology,0.050671428571428576,0.19004285714285715,0.00962974306122449,5000
35-50,Male,25k-50k,Suburban,Video,Travel,0.048211111111111114,0.15637777777777778,0.007539146419753087,5000
35-50,Male,25k-50k,Urban,Banner,Fashion,0.05142,0.15106,0.0077675052,5000
35-50,Male,25k-50k,Urban,Banner,Finance,0.04769999999999999,0.19870909090909092,0.009478423636363635,5000
35-50,Male,25k-50k,Urban,Banner,Food,0.047683333333333335,0.24433333333333332,0.011650627777777778,5000
35-50,Male,25k-50k,Urban,Banner,Health,0.0449,0.184825,0.0082986425,5000
35-50,Male,25k-50k,Urban,Banner,Technology,0.04747777777777778,0.24724444444444446,0.011738616790123458,5000
35-50,Male,25k-50k,Urban,Banner,Travel,0.047509090909090904,0.16444545454545453,0.007812654049586776,5000
35-50,Male,25k-50k,Urban,Native,Fashion,0.04623333333333333,0.17678333333333332,0.008173282777777777,5000
35-50,Male,25k-50k,Urban,Native,Finance,0.05228461538461538,0.18814615384615385,0.009837149289940828,5000
35-50,Male,25k-50k,Urban,Native,Food,0.04598,0.19866,0.0091343868,5000
35-50,Male,25k-50k,Urban,Native,Health,0.04207,0.20073,0.0084447111,5000
35-50,Male,25k-50k,Urban,Native,Technology,0.042485714285714286,0.18945714285714285,0.008049222040816326,5000
35-50,Male,25k-50k,Urban,Native,Travel,0.05576,0.27592,0.015385299199999999,5000
35-50,Male,25k-50k,Urban,Text,Fashion,0.052116666666666665,0.256425,0.013364016250000001,5000
35-50,Male,25k-50k,Urban,Text,Finance,0.062125,0.23285,0.01446580625,5000
35-50,Male,25k-50k,Urban,Text,Food,0.050170000000000006,0.17475000000000002,0.008767207500000002,5000
35-50,Male,25k-50k,Urban,Text,Health,0.0517375,0.1774125,0.00917887921875,5000
35-50,Male,25k-50k,Urban,Text,Technology,0.04777,0.1995,0.009530115,5000
35-50,Male,25k-50k,Urban,Text,Travel,0.04583076923076923,0.14636153846153846,0.006707861893491124,5000
35-50,Male,25k-50k,Urban,Video,Fashion,0.05126363636363637,0.24264545454545453,0.012438888347107439,5000
35-50,Male,25k-50k,Urban,Video,Finance,0.0511875,0.2399125,0.01228052109375,5000
35-50,Male,25k-50k,Urban,Video,Food,0.0576,0.26474285714285717,0.015249188571428573,5000
35-50,Male,25k-50k,Urban,Video,Health,0.05388333333333334,0.16395,0.008834172500000001,5000
35-50,Male,25k-50k,Urban,Video,Technology,0.0633,0.19140000000000001,0.01211562,5000
35-50,Male,25k-50k,Urban,Video,Travel,0.05565,0.16172999999999998,0.009000274499999999,5000
35-50,Male,50k-75k,Rural,Banner,Fashion,0.047657142857142856,0.27394285714285715,0.01305533387755102,5000
35-50,Male,50k-75k,Rural,Banner,Finance,0.05865714285714285,0.1983714285714286,0.011635901224489795,5000
35-50,Male,50k-75k,Rural,Banner,Food,0.04873,0.14675,0.0071511275,5000
35-50,Male,50k-75k,Rural,Banner,Health,0.052616666666666666,0.20428333333333334,0.010748708055555556,5000
35-50,Male,50k-75k,Rural,Banner,Technology,0.05545454545454545,0.23968181818181816,0.013291446280991734,5000
35-50,Male,50k-75k,Rural,Banner,Travel,0.04525454545454546,0.19973636363636363,0.009038978347107438,5000
35-50,Male,50k-75k,Rural,Native,Fashion,0.05425555555555555,0.1970111111111111,0.010688947283950615,5000
35-50,Male,50k-75k,Rural,Native,Finance,0.05037777777777778,0.18972222222222224,0.009557783950617285,5000
35-50,Male,50k-75k,Rural,Native,Food,0.05347142857142857,0.2803142857142857,0.014988805306122448,5000
35-50,Male,50k-75k,Rural,Native,Health,0.061024999999999996,0.1628375,0.0099371584375,5000
35-50,Male,50k-75k,Rural,Native,Technology,0.04705,0.1617625,0.007610925625000001,5000
35-50,Male,50k-75k,Rural,Native,Travel,0.05212222222222222,0.1456222222222222,0.007590153827160493,5000
35-50,Male,50k-75k,Rural,Text,Fashion,0.05265,0.17294166666666666,0.00910537875,5000
35-50,Male,50k-75k,Rural,Text,Finance,0.04939090909090909,0.15807272727272725,0.007807355702479338,5000
35-50,Male,50k-75k,Rural,Text,Food,0.0458,0.221225,0.010132105,5000
35-50,Male,50k-75k,Rural,Text,Health,0.050725,0.21917499999999998,0.011117651874999999,5000
35-50,Male,50k-75k,Rural,Text,Technology,0.0683,0.244125,0.0166737375,5000
35-50,Male,50k-75k,Rural,Text,Travel,0.05344,0.21147999999999997,0.0113014912,5000
35-50,Male,50k-75k,Rural,Video,Fashion,0.057793333333333335,0.19219333333333335,0.011107493377777779,5000
35-50,Male,50k-75k,Rural,Video,Finance,0.0551,0.17033333333333334,0.009385366666666667,5000
35-50,Male,50k-75k,Rural,Video,Food,0.05318888888888889,0.25964444444444446,0.01381019950617284,5000
35-50,Male,50k-75k,Rural,Video,Health,0.05214,0.15538666666666667,0.008101860800000001,5000
35-50,Male,50k-75k,Rural,Video,Technology,0.049563636363636365,0.22506363636363635,0.011154972231404959,5000
35-50,Male,50k-75k,Rural,Video,Travel,0.04644444444444444,0.20342222222222223,0.009447832098765431,5000
35-50,Male,50k-75k,Suburban,Banner,Fashion,0.0504,0.2101333333333333,0.01059072,5000
35-50,Male,50k-75k,Suburban,Banner,Finance,0.060475,0.24458333333333335,0.014791177083333334,5000
35-50,Male,50k-75k,Suburban,Banner,Food,0.0562125,0.214275,0.012044933437499999,5000
35-50,Male,50k-75k,Suburban,Banner,Health,0.03411666666666666,0.16523333333333334,0.005637210555555556,5000
35-50,Male,50k-75k,Suburban,Banner,Technology,0.051408333333333334,0.17275,0.008880789583333333,5000
35-50,Male,50k-75k,Suburban,Banner,Travel,0.05018,0.13526666666666667,0.006787681333333334,5000
35-50,Male,50k-75k,Suburban,Native,Fashion,0.04505,0.20498,0.009234349,5000
35-50,Male,50k-75k,Suburban,Native,Finance,0.043436363636363634,0.1870181818181818,0.008123389752066114,5000
35-50,Male,50k-75k,Suburban,Native,Food,0.053239999999999996,0.17518,0.009326583199999999,5000
35-50,Male,50k-75k,Suburban,Native,Health,0.04363333333333333,0.19577777777777777,0.008542437037037037,5000
35-50,Male,50k-75k,Suburban,Native,Technology,0.045271428571428574,0.15104285714285712,0.0068379259183673465,5000
35-50,Male,50k-75k,Suburban,Native,Travel,0.03535,0.2073875,0.007331148125,5000
35-50,Male,50k-75k,Suburban,Text,Fashion,0.0609,0.19955,0.012152595,5000
35-50,Male,50k-75k,Suburban,Text,Finance,0.03331666666666667,0.23444999999999996,0.007811092499999999,5000
35-50,Male,50k-75k,Suburban,Text,Food,0.05115000000000001,0.20972,0.010727178,5000
35-50,Male,50k-75k,Suburban,Text,Health,0.0515,0.2149125,0.01106799375,5000
35-50,Male,50k-75k,Suburban,Text,Technology,0.05123333333333333,0.2132166666666667,0.010923800555555557,5000
35-50,Male,50k-75k,Suburban,Text,Travel,0.05003,0.22349999999999998,0.011181704999999998,5000
35-50,Male,50k-75k,Suburban,Video,Fashion,0.05457142857142857,0.2132,0.01163462857142857,5000
35-50,Male,50k-75k,Suburban,Video,Finance,0.04756666666666667,0.2524133333333333,0.012006460888888888,5000
35-50,Male,50k-75k,Suburban,Video,Food,0.0576,0.2438153846153846,0.014043766153846152,5000
35-50,Male,50k-75k,Suburban,Video,Health,0.04786666666666667,0.14361666666666667,0.006874451111111112,5000
35-50,Male,50k-75k,Suburban,Video,Technology,0.05527272727272727,0.1817909090909091,0.010048079338842974,5000
35-50,Male,50k-75k,Suburban,Video,Travel,0.044375,0.3339375,0.014818476562499999,5000
35-50,Male,50k-75k,Urban,Banner,Fashion,0.05741818181818182,0.1943272727272727,0.01115791867768595,5000
35-50,Male,50k-75k,Urban,Banner,Finance,0.047723529411764706,0.21361176470588233,0.010194307335640137,5000
35-50,Male,50k-75k,Urban,Banner,Food,0.05251111111111111,0.21875555555555556,0.011487097283950618,5000
35-50,Male,50k-75k,Urban,Banner,Health,0.06121666666666667,0.1553,0.009506948333333333,5000
35-50,Male,50k-75k,Urban,Banner,Technology,0.06416666666666666,0.19720000000000001,0.012653666666666667,5000
35-50,Male,50k-75k,Urban,Banner,Travel,0.05268888888888889,0.2095,0.011038322222222221,5000
35-50,Male,50k-75k,Urban,Native,Fashion,0.04215714285714286,0.2364095238095238,0.009966350068027211,5000
35-50,Male,50k-75k,Urban,Native,Finance,0.0496,0.2222375,0.01102298,5000
35-50,Male,50k-75k,Urban,Native,Food,0.047275,0.1679125,0.007938063437499998,5000
35-50,Male,50k-75k,Urban,Native,Health,0.0346,0.2797,0.00967762,5000
35-50,Male,50k-75k,Urban,Native,Technology,0.053041666666666674,0.1885416666666667,0.010000564236111113,5000
35-50,Male,50k-75k,Urban,Native,Travel,0.05017272727272728,0.20350000000000001,0.010210150000000001,5000
35-50,Male,50k-75k,Urban,Text,Fashion,0.05684166666666667,0.23970833333333333,0.013625421180555557,5000
35-50,Male,50k-75k,Urban,Text,Finance,0.03421111111111111,0.18336666666666668,0.006273177407407408,5000
35-50,Male,50k-75k,Urban,Text,Food,0.050275,0.209725,0.010543924375,5000
35-50,Male,50k-75k,Urban,Text,Health,0.037380000000000004,0.2439,0.009116982000000001,5000
35-50,Male,50k-75k,Urban,Text,Technology,0.044109999999999996,0.13928000000000001,0.0061436408,5000
35-50,Male,50k-75k,Urban,Text,Travel,0.04247777777777778,0.21173333333333333,0.008993961481481481,5000
35-50,Male,50k-75k,Urban,Video,Fashion,0.06108,0.25768,0.0157390944,5000
35-50,Male,50k-75k,Urban,Video,Finance,0.047911111111111106,0.18654444444444446,0.008937551604938272,5000
35-50,Male,50k-75k,Urban,Video,Food,0.06614,0.20438,0.013517693200000002,5000
35-50,Male,50k-75k,Urban,Video,Health,0.052422222222222224,0.1723111111111111,0.00903293135802469,5000
35-50,Male,50k-75k,Urban,Video,Technology,0.04478888888888889,0.19269999999999998,0.008630818888888888,5000
35-50,Male,50k-75k,Urban,Video,Travel,0.04608333333333334,0.12278333333333334,0.005658265277777778,5000
35-50,Male,75k-100k,Rural,Banner,Fashion,0.056999999999999995,0.15839999999999999,0.009028799999999998,5000
35-50,Male,75k-100k,Rural,Banner,Finance,0.0378,0.094725,0.003580605,5000
35-50,Male,75k-100k,Rural,Banner,Food,0.045899999999999996,0.24382500000000001,0.0111915675,5000
35-50,Male,75k-100k,Rural,Banner,Health,0.06386666666666667,0.46623333333333333,0.029776768888888888,5000
35-50,Male,75k-100k,Rural,Banner,Travel,0.0523,0.0597,0.00312231,5000
35-50,Male,75k-100k,Rural,Native,Fashion,0.048,0.2253,0.0108144,5000
35-50,Male,75k-100k,Rural,Native,Finance,0.026,0.0893,0.0023218,5000
