age_range,gender,income_range,location,ad_type,ad_topic,ctr,conversion_rate,conv_per_impr,ub,allocated_impressions,expected_conversions
35-50,Male,0-25k,Rural,Banner,Travel,0.06265,0.07615,0.0047707974999999,5000,0,0.0
35-50,Male,0-25k,Rural,Native,Fashion,0.0548,0.1718,0.00941464,5000,0,0.0
35-50,Male,0-25k,Rural,Native,Finance,0.0401399999999999,0.22212,0.0089158968,5000,0,0.0
35-50,Male,0-25k,Rural,Native,Food,0.0693,0.29285,0.020294505,5000,5000,101.472525
35-50,Male,0-25k,Rural,Native,Health,0.0273,0.2413,0.00658749,5000,0,0.0
35-50,Male,0-25k,Rural,Native,Technology,0.0334,0.4173,0.01393782,5000,0,0.0
35-50,Male,0-25k,Rural,Native,Travel,0.045,0.18246,0.0082107,5000,0,0.0
35-50,Male,0-25k,Rural,Text,Fashion,0.03775,0.2893,0.010921075,5000,0,0.0
35-50,Male,0-25k,Rural,Text,Finance,0.0612,0.2234,0.01367208,5000,0,0.0
35-50,Male,0-25k,Rural,Text,Food,0.026,0.1455,0.003783,5000,0,0.0
35-50,Male,0-25k,Rural,Text,Health,0.0436666666666666,0.2101333333333333,0.0091758222222222,5000,0,0.0
35-50,Male,0-25k,Rural,Text,Technology,0.03655,0.08825,0.0032255375,5000,0,0.0
35-50,Male,0-25k,Rural,Video,Food,0.031,0.3476,0.0107756,5000,0,0.0
35-50,Male,0-25k,Rural,Video,Health,0.0551,0.0865,0.00476615,5000,0,0.0
35-50,Male,0-25k,Rural,Video,Technology,0.0348,0.2987,0.01039476,5000,0,0.0
35-50,Male,0-25k,Rural,Video,Travel,0.0343,0.2934,0.0100636199999999,5000,0,0.0
35-50,Male,0-25k,Suburban,Banner,Fashion,0.0477999999999999,0.25665,0.01226787,5000,0,0.0
35-50,Male,0-25k,Suburban,Banner,Finance,0.0163,0.2233,0.0036397899999999,5000,0,0.0
35-50,Male,0-25k,Suburban,Banner,Food,0.0289,0.0564,0.00162996,5000,0,0.0
35-50,Male,0-25k,Suburban,Banner,Health,0.0462,0.1306,0.0060337199999999,5000,0,0.0
35-50,Male,0-25k,Suburban,Banner,Technology,0.0504,0.04,0.002016,5000,0,0.0
35-50,Male,0-25k,Suburban,Banner,Travel,0.0521,0.1257,0.00654897,5000,0,0.0
35-50,Male,0-25k,Suburban,Native,Finance,0.0777,0.2752,0.02138304,5000,5000,106.9152
35-50,Male,0-25k,Suburban,Native,Health,0.068425,0.2308,0.01579249,5000,0,0.0
35-50,Male,0-25k,Suburban,Text,Fashion,0.0828,0.1575,0.013041,5000,0,0.0
35-50,Male,0-25k,Suburban,Text,Finance,0.0601,0.197575,0.0118742575,5000,0,0.0
35-50,Male,0-25k,Suburban,Text,Food,0.05165,0.2693,0.013909345,5000,0,0.0
35-50,Male,0-25k,Suburban,Text,Health,0.046775,0.14625,0.0068408437499999,5000,0,0.0
35-50,Male,0-25k,Suburban,Text,Technology,0.0581,0.13435,0.0078057349999999,5000,0,0.0
35-50,Male,0-25k,Suburban,Text,Travel,0.0667,0.0904,0.0060296799999999,5000,0,0.0
35-50,Male,0-25k,Suburban,Video,Finance,0.0354,0.1230499999999999,0.00435597,5000,0,0.0
35-50,Male,0-25k,Suburban,Video,Food,0.0520666666666666,0.1641,0.00854414,5000,0,0.0
35-50,Male,0-25k,Suburban,Video,Health,0.0280833333333333,0.2137166666666666,0.0060018763888888,5000,0,0.0
35-50,Male,0-25k,Suburban,Video,Technology,0.0343,0.3746,0.0128487799999999,5000,0,0.0
35-50,Male,0-25k,Urban,Banner,Finance,0.0251,0.25615,0.006429365,5000,0,0.0
35-50,Male,0-25k,Urban,Banner,Food,0.0197,0.1403,0.00276391,5000,0,0.0
35-50,Male,0-25k,Urban,Banner,Health,0.0483,0.0824,0.00397992,5000,0,0.0
35-50,Male,0-25k,Urban,Banner,Technology,0.0608666666666666,0.2560333333333333,0.0155838955555555,5000,0,0.0
35-50,Male,0-25k,Urban,Banner,Travel,0.03785,0.3304749999999999,0.01250847875,5000,0,0.0
35-50,Male,0-25k,Urban,Native,Fashion,0.0994,0.181,0.0179914,5000,0,0.0
35-50,Male,0-25k,Urban,Native,Finance,0.0496,0.1817,0.00901232,5000,0,0.0
35-50,Male,0-25k,Urban,Native,Food,0.0499666666666666,0.2032666666666666,0.0101565577777777,5000,0,0.0
35-50,Male,0-25k,Urban,Native,Health,0.0452,0.2433,0.0109971599999999,5000,0,0.0
35-50,Male,0-25k,Urban,Native,Technology,0.0494666666666666,0.1128666666666666,0.0055831377777777,5000,0,0.0
35-50,Male,0-25k,Urban,Native,Travel,0.0516333333333333,0.2385,0.01231455,5000,0,0.0
35-50,Male,0-25k,Urban,Text,Fashion,0.0674666666666666,0.1882,0.0126972266666666,5000,0,0.0
35-50,Male,0-25k,Urban,Text,Finance,0.0359,0.1326,0.00476034,5000,0,0.0
35-50,Male,0-25k,Urban,Text,Food,0.04145,0.2211999999999999,0.00916874,5000,0,0.0
35-50,Male,0-25k,Urban,Text,Health,0.0680714285714285,0.1764714285714285,0.0120126622448979,5000,0,0.0
35-50,Male,0-25k,Urban,Text,Technology,0.0568,0.1597,0.00907096,5000,0,0.0
35-50,Male,0-25k,Urban,Video,Fashion,0.07205,0.2224,0.01602392,5000,0,0.0
35-50,Male,0-25k,Urban,Video,Finance,0.0407999999999999,0.18755,0.0076520399999999,5000,0,0.0
35-50,Male,0-25k,Urban,Video,Food,0.0815666666666666,0.1039333333333333,0.0084774955555555,5000,0,0.0
35-50,Male,0-25k,Urban,Video,Health,0.0370333333333333,0.2319,0.00858803,5000,0,0.0
35-50,Male,0-25k,Urban,Video,Technology,0.0516,0.34895,0.01800582,5000,0,0.0
35-50,Male,0-25k,Urban,Video,Travel,0.072,0.0671,0.0048312,5000,0,0.0
35-50,Male,25k-50k,Rural,Banner,Fashion,0.0559874999999999,0.1926,0.0107831924999999,5000,0,0.0
35-50,Male,25k-50k,Rural,Banner,Finance,0.04995,0.1632833333333333,0.0081560025,5000,0,0.0
35-50,Male,25k-50k,Rural,Banner,Food,0.0540230769230769,0.2439307692307692,0.0131778907100591,5000,0,0.0
35-50,Male,25k-50k,Rural,Banner,Health,0.0557444444444444,0.2099666666666666,0.0117044751851851,5000,0,0.0
35-50,Male,25k-50k,Rural,Banner,Technology,0.05612,0.11848,0.0066490976,5000,0,0.0
35-50,Male,25k-50k,Rural,Banner,Travel,0.0659333333333333,0.1638333333333333,0.0108020777777777,5000,0,0.0
35-50,Male,25k-50k,Rural,Native,Fashion,0.04018,0.1402199999999999,0.0056340396,5000,0,0.0
35-50,Male,25k-50k,Rural,Native,Finance,0.0486799999999999,0.22758,0.0110785943999999,5000,0,0.0
35-50,Male,25k-50k,Rural,Native,Food,0.0629,0.2454833333333333,0.0154409016666666,5000,0,0.0
35-50,Male,25k-50k,Rural,Native,Health,0.048575,0.1899124999999999,0.0092249996874999,5000,0,0.0
35-50,Male,25k-50k,Rural,Native,Technology,0.0507571428571428,0.2364285714285714,0.0120004387755102,5000,0,0.0
35-50,Male,25k-50k,Rural,Native,Travel,0.0561153846153846,0.2166307692307692,0.0121563189349112,5000,0,0.0
35-50,Male,25k-50k,Rural,Text,Fashion,0.05813,0.19232,0.0111795616,5000,0,0.0
35-50,Male,25k-50k,Rural,Text,Finance,0.0569727272727272,0.2121636363636363,0.0120875409917355,5000,0,0.0
35-50,Male,25k-50k,Rural,Text,Food,0.0515714285714285,0.1464142857142857,0.007550793877551,5000,0,0.0
35-50,Male,25k-50k,Rural,Text,Health,0.0455916666666666,0.2492,0.0113614433333333,5000,0,0.0
35-50,Male,25k-50k,Rural,Text,Technology,0.0535625,0.1791,0.00959304375,5000,0,0.0
35-50,Male,25k-50k,Rural,Text,Travel,0.05133,0.16465,0.0084514845,5000,0,0.0
35-50,Male,25k-50k,Rural,Video,Fashion,0.0526857142857142,0.2720142857142857,0.0143312669387755,5000,0,0.0
35-50,Male,25k-50k,Rural,Video,Finance,0.0497,0.22125,0.010996125,5000,0,0.0
35-50,Male,25k-50k,Rural,Video,Food,0.0421,0.1822916666666666,0.0076744791666666,5000,0,0.0
35-50,Male,25k-50k,Rural,Video,Health,0.0527714285714285,0.1579285714285714,0.0083341163265306,5000,0,0.0
35-50,Male,25k-50k,Rural,Video,Technology,0.045475,0.267875,0.012181615625,5000,0,0.0
35-50,Male,25k-50k,Rural,Video,Travel,0.0584,0.129,0.0075336,5000,0,0.0
35-50,Male,25k-50k,Suburban,Banner,Fashion,0.0404333333333333,0.0953666666666666,0.0038559922222222,5000,0,0.0
35-50,Male,25k-50k,Suburban,Banner,Finance,0.0572375,0.112825,0.0064578209375,5000,0,0.0
35-50,Male,25k-50k,Suburban,Banner,Food,0.0531,0.1679222222222222,0.00891667,5000,0,0.0
35-50,Male,25k-50k,Suburban,Banner,Health,0.0509166666666666,0.1899499999999999,0.0096716208333333,5000,0,0.0
35-50,Male,25k-50k,Suburban,Banner,Technology,0.0656,0.26746,0.017545376,5000,0,0.0
35-50,Male,25k-50k,Suburban,Banner,Travel,0.0646,0.17435,0.01126301,5000,0,0.0
35-50,Male,25k-50k,Suburban,Native,Fashion,0.0546636363636363,0.2087818181818182,0.0114127733884297,5000,0,0.0
35-50,Male,25k-50k,Suburban,Native,Finance,0.0540777777777777,0.1664777777777777,0.0090027482716049,5000,0,0.0
35-50,Male,25k-50k,Suburban,Native,Food,0.0534,0.1762142857142857,0.0094098428571428,5000,0,0.0
35-50,Male,25k-50k,Suburban,Native,Health,0.046775,0.23755,0.01111140125,5000,0,0.0
35-50,Male,25k-50k,Suburban,Native,Technology,0.0557555555555555,0.1749888888888889,0.0097566027160493,5000,0,0.0
35-50,Male,25k-50k,Suburban,Native,Travel,0.05278,0.21254,0.0112178612,5000,0,0.0
35-50,Male,25k-50k,Suburban,Text,Fashion,0.0482888888888888,0.1337555555555555,0.0064589071604938,5000,0,0.0
35-50,Male,25k-50k,Suburban,Text,Finance,0.051275,0.2116125,0.0108504309375,5000,0,0.0
35-50,Male,25k-50k,Suburban,Text,Food,0.0478375,0.2158874999999999,0.01032751828125,5000,0,0.0
35-50,Male,25k-50k,Suburban,Text,Health,0.0406,0.1544857142857142,0.00627212,5000,0,0.0
35-50,Male,25k-50k,Suburban,Text,Technology,0.0545999999999999,0.2356857142857142,0.0128684399999999,5000,0,0.0
35-50,Male,25k-50k,Suburban,Text,Travel,0.0669333333333333,0.2317166666666666,0.0155095688888888,5000,0,0.0
35-50,Male,25k-50k,Suburban,Video,Fashion,0.0445,0.1639142857142857,0.0072941857142857,5000,0,0.0
35-50,Male,25k-50k,Suburban,Video,Finance,0.0425272727272727,0.2023909090909091,0.0086071333884297,5000,0,0.0
35-50,Male,25k-50k,Suburban,Video,Food,0.0503272727272727,0.1659818181818182,0.0083534122314049,5000,0,0.0
35-50,Male,25k-50k,Suburban,Video,Health,0.0634142857142857,0.2562571428571428,0.0162503636734693,5000,0,0.0
35-50,Male,25k-50k,Suburban,Video,Technology,0.0506714285714285,0.1900428571428571,0.0096297430612244,5000,0,0.0
35-50,Male,25k-50k,Suburban,Video,Travel,0.0482111111111111,0.1563777777777777,0.007539146419753,5000,0,0.0
35-50,Male,25k-50k,Urban,Banner,Fashion,0.05142,0.15106,0.0077675052,5000,0,0.0
35-50,Male,25k-50k,Urban,Banner,Finance,0.0476999999999999,0.1987090909090909,0.0094784236363636,5000,0,0.0
35-50,Male,25k-50k,Urban,Banner,Food,0.0476833333333333,0.2443333333333333,0.0116506277777777,5000,0,0.0
35-50,Male,25k-50k,Urban,Banner,Health,0.0449,0.184825,0.0082986425,5000,0,0.0
35-50,Male,25k-50k,Urban,Banner,Technology,0.0474777777777777,0.2472444444444444,0.0117386167901234,5000,0,0.0
35-50,Male,25k-50k,Urban,Banner,Travel,0.0475090909090909,0.1644454545454545,0.0078126540495867,5000,0,0.0
35-50,Male,25k-50k,Urban,Native,Fashion,0.0462333333333333,0.1767833333333333,0.0081732827777777,5000,0,0.0
35-50,Male,25k-50k,Urban,Native,Finance,0.0522846153846153,0.1881461538461538,0.0098371492899408,5000,0,0.0
35-50,Male,25k-50k,Urban,Native,Food,0.04598,0.19866,0.0091343868,5000,0,0.0
35-50,Male,25k-50k,Urban,Native,Health,0.04207,0.20073,0.0084447111,5000,0,0.0
35-50,Male,25k-50k,Urban,Native,Technology,0.0424857142857142,0.1894571428571428,0.0080492220408163,5000,0,0.0
35-50,Male,25k-50k,Urban,Native,Travel,0.05576,0.27592,0.0153852991999999,5000,0,0.0
35-50,Male,25k-50k,Urban,Text,Fashion,0.0521166666666666,0.256425,0.01336401625,5000,0,0.0
35-50,Male,25k-50k,Urban,Text,Finance,0.062125,0.23285,0.01446580625,5000,0,0.0
35-50,Male,25k-50k,Urban,Text,Food,0.05017,0.17475,0.0087672075,5000,0,0.0
35-50,Male,25k-50k,Urban,Text,Health,0.0517375,0.1774125,0.00917887921875,5000,0,0.0
35-50,Male,25k-50k,Urban,Text,Technology,0.04777,0.1995,0.009530115,5000,0,0.0
35-50,Male,25k-50k,Urban,Text,Travel,0.0458307692307692,0.1463615384615384,0.0067078618934911,5000,0,0.0
35-50,Male,25k-50k,Urban,Video,Fashion,0.0512636363636363,0.2426454545454545,0.0124388883471074,5000,0,0.0
35-50,Male,25k-50k,Urban,Video,Finance,0.0511875,0.2399125,0.01228052109375,5000,0,0.0
35-50,Male,25k-50k,Urban,Video,Food,0.0576,0.2647428571428571,0.0152491885714285,5000,0,0.0
35-50,Male,25k-50k,Urban,Video,Health,0.0538833333333333,0.16395,0.0088341725,5000,0,0.0
35-50,Male,25k-50k,Urban,Video,Technology,0.0633,0.1914,0.01211562,5000,0,0.0
35-50,Male,25k-50k,Urban,Video,Travel,0.05565,0.1617299999999999,0.0090002744999999,5000,0,0.0
35-50,Male,50k-75k,Rural,Banner,Fashion,0.0476571428571428,0.2739428571428571,0.013055333877551,5000,0,0.0
35-50,Male,50k-75k,Rural,Banner,Finance,0.0586571428571428,0.1983714285714286,0.0116359012244897,5000,0,0.0
35-50,Male,50k-75k,Rural,Banner,Food,0.04873,0.14675,0.0071511275,5000,0,0.0
35-50,Male,50k-75k,Rural,Banner,Health,0.0526166666666666,0.2042833333333333,0.0107487080555555,5000,0,0.0
35-50,Male,50k-75k,Rural,Banner,Technology,0.0554545454545454,0.2396818181818181,0.0132914462809917,5000,0,0.0
35-50,Male,50k-75k,Rural,Banner,Travel,0.0452545454545454,0.1997363636363636,0.0090389783471074,5000,0,0.0
35-50,Male,50k-75k,Rural,Native,Fashion,0.0542555555555555,0.1970111111111111,0.0106889472839506,5000,0,0.0
35-50,Male,50k-75k,Rural,Native,Finance,0.0503777777777777,0.1897222222222222,0.0095577839506172,5000,0,0.0
35-50,Male,50k-75k,Rural,Native,Food,0.0534714285714285,0.2803142857142857,0.0149888053061224,5000,0,0.0
35-50,Male,50k-75k,Rural,Native,Health,0.0610249999999999,0.1628375,0.0099371584375,5000,0,0.0
35-50,Male,50k-75k,Rural,Native,Technology,0.04705,0.1617625,0.007610925625,5000,0,0.0
35-50,Male,50k-75k,Rural,Native,Travel,0.0521222222222222,0.1456222222222222,0.0075901538271604,5000,0,0.0
35-50,Male,50k-75k,Rural,Text,Fashion,0.05265,0.1729416666666666,0.00910537875,5000,0,0.0
35-50,Male,50k-75k,Rural,Text,Finance,0.049390909090909,0.1580727272727272,0.0078073557024793,5000,0,0.0
35-50,Male,50k-75k,Rural,Text,Food,0.0458,0.221225,0.010132105,5000,0,0.0
35-50,Male,50k-75k,Rural,Text,Health,0.050725,0.2191749999999999,0.0111176518749999,5000,0,0.0
35-50,Male,50k-75k,Rural,Text,Technology,0.0683,0.244125,0.0166737375,5000,0,0.0
35-50,Male,50k-75k,Rural,Text,Travel,0.05344,0.2114799999999999,0.0113014912,5000,0,0.0
35-50,Male,50k-75k,Rural,Video,Fashion,0.0577933333333333,0.1921933333333333,0.0111074933777777,5000,0,0.0
35-50,Male,50k-75k,Rural,Video,Finance,0.0551,0.1703333333333333,0.0093853666666666,5000,0,0.0
35-50,Male,50k-75k,Rural,Video,Food,0.0531888888888888,0.2596444444444444,0.0138101995061728,5000,0,0.0
35-50,Male,50k-75k,Rural,Video,Health,0.05214,0.1553866666666666,0.0081018608,5000,0,0.0
35-50,Male,50k-75k,Rural,Video,Technology,0.0495636363636363,0.2250636363636363,0.0111549722314049,5000,0,0.0
35-50,Male,50k-75k,Rural,Video,Travel,0.0464444444444444,0.2034222222222222,0.0094478320987654,5000,0,0.0
35-50,Male,50k-75k,Suburban,Banner,Fashion,0.0504,0.2101333333333333,0.01059072,5000,0,0.0
35-50,Male,50k-75k,Suburban,Banner,Finance,0.060475,0.2445833333333333,0.0147911770833333,5000,0,0.0
35-50,Male,50k-75k,Suburban,Banner,Food,0.0562125,0.214275,0.0120449334374999,5000,0,0.0
35-50,Male,50k-75k,Suburban,Banner,Health,0.0341166666666666,0.1652333333333333,0.0056372105555555,5000,0,0.0
35-50,Male,50k-75k,Suburban,Banner,Technology,0.0514083333333333,0.17275,0.0088807895833333,5000,0,0.0
35-50,Male,50k-75k,Suburban,Banner,Travel,0.05018,0.1352666666666666,0.0067876813333333,5000,0,0.0
35-50,Male,50k-75k,Suburban,Native,Fashion,0.04505,0.20498,0.009234349,5000,0,0.0
35-50,Male,50k-75k,Suburban,Native,Finance,0.0434363636363636,0.1870181818181818,0.0081233897520661,5000,0,0.0
35-50,Male,50k-75k,Suburban,Native,Food,0.0532399999999999,0.17518,0.0093265831999999,5000,0,0.0
35-50,Male,50k-75k,Suburban,Native,Health,0.0436333333333333,0.1957777777777777,0.008542437037037,5000,0,0.0
35-50,Male,50k-75k,Suburban,Native,Technology,0.0452714285714285,0.1510428571428571,0.0068379259183673,5000,0,0.0
35-50,Male,50k-75k,Suburban,Native,Travel,0.03535,0.2073875,0.007331148125,5000,0,0.0
35-50,Male,50k-75k,Suburban,Text,Fashion,0.0609,0.19955,0.012152595,5000,0,0.0
35-50,Male,50k-75k,Suburban,Text,Finance,0.0333166666666666,0.2344499999999999,0.0078110924999999,5000,0,0.0
35-50,Male,50k-75k,Suburban,Text,Food,0.05115,0.20972,0.010727178,5000,0,0.0
35-50,Male,50k-75k,Suburban,Text,Health,0.0515,0.2149125,0.01106799375,5000,0,0.0
35-50,Male,50k-75k,Suburban,Text,Technology,0.0512333333333333,0.2132166666666667,0.0109238005555555,5000,0,0.0
35-50,Male,50k-75k,Suburban,Text,Travel,0.05003,0.2234999999999999,0.0111817049999999,5000,0,0.0
35-50,Male,50k-75k,Suburban,Video,Fashion,0.0545714285714285,0.2132,0.0116346285714285,5000,0,0.0
35-50,Male,50k-75k,Suburban,Video,Finance,0.0475666666666666,0.2524133333333333,0.0120064608888888,5000,0,0.0
35-50,Male,50k-75k,Suburban,Video,Food,0.0576,0.2438153846153846,0.0140437661538461,5000,0,0.0
35-50,Male,50k-75k,Suburban,Video,Health,0.0478666666666666,0.1436166666666666,0.0068744511111111,5000,0,0.0
35-50,Male,50k-75k,Suburban,Video,Technology,0.0552727272727272,0.1817909090909091,0.0100480793388429,5000,0,0.0
35-50,Male,50k-75k,Suburban,Video,Travel,0.044375,0.3339375,0.0148184765624999,5000,0,0.0
35-50,Male,50k-75k,Urban,Banner,Fashion,0.0574181818181818,0.1943272727272727,0.0111579186776859,5000,0,0.0
35-50,Male,50k-75k,Urban,Banner,Finance,0.0477235294117647,0.2136117647058823,0.0101943073356401,5000,0,0.0
35-50,Male,50k-75k,Urban,Banner,Food,0.0525111111111111,0.2187555555555555,0.0114870972839506,5000,0,0.0
35-50,Male,50k-75k,Urban,Banner,Health,0.0612166666666666,0.1553,0.0095069483333333,5000,0,0.0
35-50,Male,50k-75k,Urban,Banner,Technology,0.0641666666666666,0.1972,0.0126536666666666,5000,0,0.0
35-50,Male,50k-75k,Urban,Banner,Travel,0.0526888888888888,0.2095,0.0110383222222222,5000,0,0.0
35-50,Male,50k-75k,Urban,Native,Fashion,0.0421571428571428,0.2364095238095238,0.0099663500680272,5000,0,0.0
35-50,Male,50k-75k,Urban,Native,Finance,0.0496,0.2222375,0.01102298,5000,0,0.0
35-50,Male,50k-75k,Urban,Native,Food,0.047275,0.1679125,0.0079380634374999,5000,0,0.0
35-50,Male,50k-75k,Urban,Native,Health,0.0346,0.2797,0.00967762,5000,0,0.0
35-50,Male,50k-75k,Urban,Native,Technology,0.0530416666666666,0.1885416666666667,0.0100005642361111,5000,0,0.0
35-50,Male,50k-75k,Urban,Native,Travel,0.0501727272727272,0.2035,0.01021015,5000,0,0.0
35-50,Male,50k-75k,Urban,Text,Fashion,0.0568416666666666,0.2397083333333333,0.0136254211805555,5000,0,0.0
35-50,Male,50k-75k,Urban,Text,Finance,0.0342111111111111,0.1833666666666666,0.0062731774074074,5000,0,0.0
35-50,Male,50k-75k,Urban,Text,Food,0.050275,0.209725,0.010543924375,5000,0,0.0
35-50,Male,50k-75k,Urban,Text,Health,0.03738,0.2439,0.009116982,5000,0,0.0
35-50,Male,50k-75k,Urban,Text,Technology,0.0441099999999999,0.13928,0.0061436408,5000,0,0.0
35-50,Male,50k-75k,Urban,Text,Travel,0.0424777777777777,0.2117333333333333,0.0089939614814814,5000,0,0.0
35-50,Male,50k-75k,Urban,Video,Fashion,0.06108,0.25768,0.0157390944,5000,0,0.0
35-50,Male,50k-75k,Urban,Video,Finance,0.0479111111111111,0.1865444444444444,0.0089375516049382,5000,0,0.0
35-50,Male,50k-75k,Urban,Video,Food,0.06614,0.20438,0.0135176932,5000,0,0.0
35-50,Male,50k-75k,Urban,Video,Health,0.0524222222222222,0.1723111111111111,0.0090329313580246,5000,0,0.0
35-50,Male,50k-75k,Urban,Video,Technology,0.0447888888888888,0.1926999999999999,0.0086308188888888,5000,0,0.0
35-50,Male,50k-75k,Urban,Video,Travel,0.0460833333333333,0.1227833333333333,0.0056582652777777,5000,0,0.0
35-50,Male,75k-100k,Rural,Banner,Fashion,0.0569999999999999,0.1583999999999999,0.0090287999999999,5000,0,0.0
35-50,Male,75k-100k,Rural,Banner,Finance,0.0378,0.094725,0.003580605,5000,0,0.0
35-50,Male,75k-100k,Rural,Banner,Food,0.0458999999999999,0.243825,0.0111915675,5000,0,0.0
35-50,Male,75k-100k,Rural,Banner,Health,0.0638666666666666,0.4662333333333333,0.0297767688888888,5000,5000,148.883844444444
35-50,Male,75k-100k,Rural,Banner,Travel,0.0523,0.0597,0.00312231,5000,0,0.0
35-50,Male,75k-100k,Rural,Native,Fashion,0.048,0.2253,0.0108144,5000,0,0.0
35-50,Male,75k-100k,Rural,Native,Finance,0.026,0.0893,0.0023218,5000,0,0.0
35-50,Male,75k-100k,Rural,Native,Food,0.0524,0.1083,0.00567492,5000,0,0.0
35-50,Male,75k-100k,Rural,Native,Health,0.0542,0.1012,0.00548504,5000,0,0.0
35-50,Male,75k-100k,Rural,Native,Travel,0.0714,0.2524,0.01802136,5000,5000,90.1068
35-50,Male,75k-100k,Rural,Text,Fashion,0.0424,0.19395,0.00822348,5000,0,0.0
35-50,Male,75k-100k,Rural,Text,Finance,0.051475,0.279525,0.014388549375,5000,0,0.0
35-50,Male,75k-100k,Rural,Text,Food,0.0574799999999999,0.2926999999999999,0.0168243959999999,5000,0,0.0
35-50,Male,75k-100k,Rural,Text,Health,0.0517,0.0966333333333333,0.0049959433333333,5000,0,0.0
35-50,Male,75k-100k,Rural,Text,Technology,0.0489333333333333,0.27585,0.0134982599999999,5000,0,0.0
35-50,Male,75k-100k,Rural,Text,Travel,0.0552499999999999,0.11885,0.0065664625,5000,0,0.0
35-50,Male,75k-100k,Rural,Video,Fashion,0.0673,0.1875,0.01261875,5000,0,0.0
35-50,Male,75k-100k,Rural,Video,Finance,0.0518666666666666,0.3067666666666666,0.0159109644444444,5000,0,0.0
35-50,Male,75k-100k,Rural,Video,Food,0.0370666666666666,0.1866333333333333,0.0069178755555555,5000,0,0.0
35-50,Male,75k-100k,Rural,Video,Health,0.0568749999999999,0.149225,0.008487171875,5000,0,0.0
35-50,Male,75k-100k,Rural,Video,Technology,0.057075,0.2965,0.0169227375,5000,0,0.0
35-50,Male,75k-100k,Rural,Video,Travel,0.0402499999999999,0.411275,0.0165538187499999,5000,0,0.0
35-50,Male,75k-100k,Suburban,Banner,Fashion,0.0542,0.2016,0.01092672,5000,0,0.0
35-50,Male,75k-100k,Suburban,Banner,Finance,0.0477,0.28575,0.013630275,5000,0,0.0
35-50,Male,75k-100k,Suburban,Banner,Health,0.0499333333333333,0.2734666666666667,0.0136551022222222,5000,0,0.0
35-50,Male,75k-100k,Suburban,Banner,Technology,0.0564,0.2152333333333333,0.01213916,5000,0,0.0
35-50,Male,75k-100k,Suburban,Banner,Travel,0.03475,0.2045,0.007106375,5000,0,0.0
35-50,Male,75k-100k,Suburban,Native,Fashion,0.0622,0.10665,0.00663363,5000,0,0.0
35-50,Male,75k-100k,Suburban,Native,Finance,0.06755,0.2108999999999999,0.0142462949999999,5000,0,0.0
35-50,Male,75k-100k,Suburban,Native,Food,0.0754499999999999,0.2522999999999999,0.0190360349999999,5000,5000,95.1801749999995
