Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR
32,Female,51928.61,Urban,Banner,Technology,Website,2,2024-01-27 20:45:56.915356,0.0386,0.0237
40,Other,37010.33,Suburban,Native,Food,Search Engine,6,2023-12-27 20:45:56.915356,0.1186,0.0478
41,Other,24966.55,Urban,Video,Food,Social Media,12,2024-01-17 20:45:56.915356,0.2477,0.0866
18,Male,19139.44,Urban,Native,Fashion,Website,6,2023-05-28 20:45:56.915356,0.2676,0.0559
45,Male,83398.87,Rural,Native,Finance,Search Engine,2,2023-12-11 20:45:56.915356,0.0893,0.026
31,Female,45761.73,Suburban,Video,Travel,Social Media,9,2023-06-09 20:45:56.915356,0.1504,0.0153
25,Male,42364.76,Rural,Video,Finance,Social Media,2,2024-04-11 20:45:56.915356,0.0299,0.0438
50,Other,57876.72,Urban,Video,Technology,Search Engine,3,2024-04-14 20:45:56.915356,0.4232,0.05
34,Male,97831.08,Rural,Text,Health,Social Media,5,2023-05-29 20:45:56.915356,0.0916,0.0883
29,Male,28429.42,Urban,Text,Finance,Search Engine,5,2023-05-04 20:45:56.915356,0.1012,0.0776
31,Other,77666.04,Urban,Banner,Finance,Website,6,2023-09-04 20:45:56.915356,0.1674,0.0289
42,Male,38575.31,Suburban,Banner,Food,Website,4,2024-03-31 20:45:56.915356,0.2803,0.0735
37,Male,51824.0,Suburban,Text,Travel,Search Engine,4,2023-06-18 20:45:56.915356,0.2867,0.0512
45,Male,70039.37,Rural,Video,Food,Social Media,4,2023-06-25 20:45:56.915356,0.2624,0.0147
7,Other,58765.8,Urban,Video,Fashion,Website,3,2023-07-15 20:45:56.915356,0.3682,0.0493
51,Male,72948.25,Urban,Banner,Fashion,Website,5,2023-09-10 20:45:56.915356,0.0525,0.0368
33,Male,73387.91,Suburban,Text,Health,Social Media,0,2023-05-03 20:45:56.915356,0.3666,0.0766
43,Male,52063.76,Suburban,Text,Health,Search Engine,3,2024-02-20 20:45:56.915356,0.1885,0.0569
55,Male,65910.01,Urban,Text,Food,Website,5,2024-04-10 20:45:56.915356,0.0449,0.0271
55,Male,76810.52,Urban,Native,Fashion,Website,5,2024-01-28 20:45:56.915356,0.0966,0.0525
14,Female,50418.08,Urban,Banner,Finance,Social Media,4,2023-06-04 20:45:56.915356,0.3993,0.0744
50,Male,82520.04,Urban,Text,Food,Social Media,2,2023-07-12 20:45:56.915356,0.1533,0.0802
38,Male,57891.84,Urban,Text,Travel,Social Media,2,2024-02-19 20:45:56.915356,0.1797,0.058
50,Female,42334.88,Suburban,Native,Travel,Search Engine,6,2023-07-20 20:45:56.915356,0.0857,0.0601
11,Male,65848.92,Urban,Banner,Travel,Social Media,4,2023-10-21 20:45:56.915356,0.0872,0.053
20,Male,50624.6,Suburban,Text,Finance,Social Media,3,2023-05-03 20:45:56.915356,0.1013,0.0548
38,Female,64205.57,Urban,Banner,Fashion,Search Engine,5,2023-07-27 20:45:56.915356,0.0705,0.0506
21,Male,14731.86,Urban,Native,Fashion,Website,4,2023-05-03 20:45:56.915356,0.4127,0.0573
29,Female,22112.02,Rural,Text,Fashion,Social Media,4,2023-09-02 20:45:56.915356,0.1347,0.035
56,Male,34460.51,Urban,Banner,Finance,Website,6,2024-03-03 20:45:56.915356,0.0623,0.0416
68,Male,4857.95,Urban,Native,Fashion,Website,6,2023-05-12 20:45:56.915356,0.1739,0.0465
32,Male,26010.78,Urban,Video,Fashion,Search Engine,7,2024-02-07 20:45:56.915356,0.0261,0.0698
49,Male,70900.99,Suburban,Native,Health,Website,10,2023-05-24 20:45:56.915356,0.2998,0.0701
37,Male,56536.51,Suburban,Native,Fashion,Search Engine,4,2023-12-01 20:45:56.915356,0.266,0.0283
49,Female,36219.3,Rural,Text,Finance,Website,3,2023-09-30 20:45:56.915356,0.1471,0.0382
42,Other,9439.54,Rural,Native,Travel,Website,6,2023-06-14 20:45:56.915356,0.0544,0.0683
16,Female,41591.06,Urban,Native,Finance,Search Engine,4,2023-09-22 20:45:56.915356,0.1647,0.0646
54,Male,59062.67,Rural,Video,Technology,Social Media,3,2023-09-30 20:45:56.915356,0.0814,0.0748
22,Male,52479.05,Rural,Text,Food,Website,6,2023-05-17 20:45:56.915356,0.062,0.0211
15,Male,28900.55,Rural,Native,Travel,Social Media,8,2024-01-04 20:45:56.915356,0.2521,0.0494
52,Female,41619.39,Urban,Video,Finance,Social Media,9,2023-09-06 20:45:56.915356,0.1197,0.0602
29,Male,71907.45,Suburban,Video,Travel,Social Media,6,2023-04-25 20:45:56.915356,0.1332,0.0467
47,Male,54037.43,Urban,Banner,Finance,Social Media,4,2024-01-12 20:45:56.915356,0.312,0.0609
43,Male,65975.83,Urban,Banner,Food,Search Engine,5,2024-02-08 20:45:56.915356,0.126,0.0496
20,Male,44141.15,Rural,Video,Food,Website,9,2023-12-12 20:45:56.915356,0.1371,0.0557
10,Female,46646.91,Rural,Text,Technology,Website,7,2023-07-29 20:45:56.915356,0.1972,0.0549
61,Male,61940.69,Urban,Text,Health,Social Media,1,2024-01-22 20:45:56.915356,0.2774,0.0653
45,Other,24452.63,Urban,Native,Fashion,Website,4,2023-12-11 20:45:56.915356,0.0485,0.0807
56,Male,74472.65,Urban,Text,Food,Search Engine,4,2023-05-12 20:45:56.915356,0.1078,0.0483
32,Male,69680.87,Rural,Video,Finance,Social Media,8,2024-01-28 20:45:56.915356,0.1934,0.0418
53,Male,52451.48,Urban,Banner,Travel,Search Engine,7,2024-02-06 20:45:56.915356,0.0556,0.0471
60,Male,73936.55,Urban,Native,Health,Search Engine,2,2023-07-26 20:45:56.915356,0.1279,0.0392
31,Other,43168.23,Suburban,Video,Fashion,Social Media,7,2023-09-23 20:45:56.915356,0.5687,0.0374
30,Other,37189.57,Urban,Native,Technology,Website,3,2023-08-09 20:45:56.915356,0.4086,0.0488
36,Male,65277.24,Rural,Video,Fashion,Website,3,2024-04-11 20:45:56.915356,0.0408,0.0833
34,Female,80872.93,Urban,Banner,Travel,Social Media,1,2023-11-13 20:45:56.915356,0.3858,0.0928
-4,Male,29987.28,Rural,Text,Fashion,Search Engine,7,2023-08-01 20:45:56.915356,0.1171,0.0636
20,Female,52277.0,Urban,Text,Health,Website,6,2023-05-31 20:45:56.915356,0.2513,0.0587
39,Male,28516.59,Rural,Video,Travel,Search Engine,2,2023-10-14 20:45:56.915356,0.057,0.0715
39,Other,19176.01,Rural,Banner,Technology,Search Engine,11,2023-08-31 20:45:56.915356,0.2782,0.0492
38,Male,34499.35,Rural,Text,Health,Search Engine,6,2024-03-27 20:45:56.915356,0.1469,0.0311
30,Male,30351.83,Urban,Video,Health,Website,6,2024-01-02 20:45:56.915356,0.0883,0.0268
4,Male,70419.03,Urban,Banner,Fashion,Search Engine,5,2023-09-30 20:45:56.915356,0.0819,0.0799
36,Other,65114.44,Suburban,Text,Health,Social Media,10,2023-08-26 20:45:56.915356,0.5164,0.034
38,Male,71048.21,Suburban,Native,Fashion,Website,7,2024-01-30 20:45:56.915356,0.0597,0.0294
21,Other,55071.22,Rural,Banner,Technology,Website,6,2023-12-02 20:45:56.915356,0.0433,0.0516
40,Female,43774.06,Rural,Text,Technology,Social Media,8,2024-01-18 20:45:56.915356,0.3495,0.0774
38,Female,85865.99,Urban,Native,Fashion,Search Engine,5,2023-05-25 20:45:56.915356,0.1959,0.0441
26,Female,25721.47,Rural,Native,Finance,Social Media,3,2023-09-28 20:45:56.915356,0.0618,0.061
33,Male,91893.8,Suburban,Text,Finance,Social Media,2,2023-12-11 20:45:56.915356,0.1078,0.0049
47,Male,49819.06,Suburban,Native,Travel,Search Engine,7,2024-04-16 20:45:56.915356,0.1718,0.0358
39,Other,62895.13,Suburban,Banner,Fashion,Search Engine,3,2024-03-15 20:45:56.915356,0.4035,0.0779
21,Male,34811.11,Urban,Native,Fashion,Website,4,2023-05-04 20:45:56.915356,0.1714,0.0263
58,Female,47290.09,Suburban,Banner,Travel,Social Media,8,2024-01-04 20:45:56.915356,0.0695,0.0425
52,Female,51321.38,Rural,Video,Fashion,Search Engine,6,2024-03-11 20:45:56.915356,0.2103,0.0453
22,Female,28679.39,Rural,Text,Fashion,Social Media,6,2023-10-27 20:45:56.915356,0.1396,0.0334
24,Male,66374.97,Urban,Video,Fashion,Search Engine,3,2023-09-19 20:45:56.915356,0.5033,0.0374
25,Male,42824.35,Rural,Text,Food,Social Media,3,2024-02-26 20:45:56.915356,0.3446,0.0381
43,Male,58943.77,Suburban,Banner,Fashion,Website,5,2023-12-04 20:45:56.915356,0.0477,0.0512
45,Other,66822.37,Urban,Native,Travel,Search Engine,4,2023-09-03 20:45:56.915356,0.3663,0.0359
43,Male,61386.48,Rural,Text,Finance,Search Engine,1,2023-07-29 20:45:56.915356,0.0636,0.0724
45,Male,20366.68,Urban,Native,Technology,Search Engine,5,2023-08-07 20:45:56.915356,0.0448,0.045
15,Male,34621.64,Rural,Video,Travel,Website,9,2024-03-09 20:45:56.915356,0.0488,0.0337
26,Male,34423.17,Rural,Video,Technology,Search Engine,7,2023-05-16 20:45:56.915356,0.2164,0.0549
6,Male,31575.3,Suburban,Native,Finance,Website,5,2024-01-31 20:45:56.915356,0.3962,0.0574
47,Male,65152.18,Rural,Video,Health,Search Engine,6,2023-05-31 20:45:56.915356,0.0915,0.0639
50,Male,25221.39,Urban,Text,Food,Search Engine,6,2023-09-22 20:45:56.915356,0.1518,0.0583
51,Male,62102.96,Urban,Native,Fashion,Website,4,2023-12-06 20:45:56.915356,0.3193,0.0114
28,Female,26487.23,Urban,Video,Food,Social Media,7,2024-03-12 20:45:56.915356,0.1799,0.0346
40,Female,24401.3,Suburban,Banner,Fashion,Search Engine,2,2023-12-24 20:45:56.915356,0.2724,0.0455
40,Male,13736.57,Rural,Native,Travel,Social Media,1,2023-09-18 20:45:56.915356,0.1491,0.0339
57,Female,48910.05,Urban,Text,Health,Search Engine,8,2023-11-26 20:45:56.915356,0.2603,0.0673
6,Female,18104.83,Rural,Video,Technology,Website,7,2023-05-19 20:45:56.915356,0.2882,0.065
46,Female,53870.24,Suburban,Banner,Fashion,Social Media,2,2024-02-28 20:45:56.915356,0.2839,0.0561
29,Male,42518.25,Rural,Text,Health,Social Media,9,2024-01-07 20:45:56.915356,0.3927,0.0717
29,Male,26228.31,Suburban,Video,Fashion,Search Engine,2,2023-08-30 20:45:56.915356,0.2674,0.0396
44,Male,48415.23,Urban,Text,Fashion,Search Engine,7,2024-02-12 20:45:56.915356,0.3321,0.067
41,Male,72251.3,Rural,Video,Fashion,Search Engine,3,2023-12-18 20:45:56.915356,0.5857,0.0347
22,Other,57587.59,Rural,Text,Travel,Website,1,2023-12-25 20:45:56.915356,0.4888,0.0935
42,Female,61682.39,Suburban,Text,Food,Website,6,2024-03-20 20:45:56.915356,0.3833,0.0521
41,Male,51143.49,Rural,Native,Food,Social Media,5,2023-09-10 20:45:56.915356,0.3212,0.0415
59,Male,47726.27,Rural,Native,Technology,Website,5,2023-07-06 20:45:56.915356,0.1991,0.0347
38,Female,38694.17,Urban,Text,Food,Social Media,8,2023-10-15 20:45:56.915356,0.1934,0.0533
46,Female,65559.65,Suburban,Video,Fashion,Social Media,3,2024-02-03 20:45:56.915356,0.1194,0.0532
12,Male,58654.61,Urban,Banner,Fashion,Search Engine,9,2023-12-31 20:45:56.915356,0.1524,0.0426
28,Male,28354.65,Rural,Video,Finance,Social Media,5,2023-10-01 20:45:56.915356,0.2889,0.0361
20,Male,70526.64,Suburban,Native,Travel,Search Engine,9,2024-03-14 20:45:56.915356,0.2867,0.0607
34,Female,40268.54,Suburban,Video,Technology,Search Engine,5,2023-10-03 20:45:56.915356,0.28,0.0742
60,Female,50975.1,Rural,Native,Finance,Website,3,2024-01-16 20:45:56.915356,0.3375,0.0186
9,Other,45312.41,Rural,Native,Health,Search Engine,5,2024-02-13 20:45:56.915356,0.2763,0.0581
30,Male,45287.52,Urban,Video,Fashion,Search Engine,2,2024-03-29 20:45:56.915356,0.0973,0.0382
34,Other,50517.66,Rural,Text,Finance,Search Engine,7,2024-03-09 20:45:56.915356,0.2668,0.0621
27,Female,19000.56,Suburban,Text,Food,Search Engine,3,2023-10-10 20:45:56.915356,0.3172,0.018
55,Male,55679.68,Rural,Banner,Fashion,Social Media,5,2023-12-21 20:45:56.915356,0.0245,0.0465
51,Male,50290.69,Urban,Banner,Health,Search Engine,5,2023-06-28 20:45:56.915356,0.2821,0.0689
50,Male,47112.14,Urban,Banner,Fashion,Social Media,6,2023-06-25 20:45:56.915356,0.0628,0.0738
30,Female,72987.74,Urban,Native,Technology,Social Media,8,2023-04-26 20:45:56.915356,0.2592,0.0407
33,Female,37474.93,Suburban,Banner,Travel,Social Media,7,2023-10-07 20:45:56.915356,0.1742,0.0358
42,Other,15607.34,Suburban,Native,Fashion,Search Engine,4,2024-03-26 20:45:56.915356,0.1691,0.0547
37,Other,15729.89,Rural,Video,Travel,Social Media,2,2023-08-01 20:45:56.915356,0.1092,0.03
22,Male,58590.45,Rural,Video,Finance,Search Engine,12,2023-08-01 20:45:56.915356,0.0813,0.087
46,Female,22674.44,Rural,Banner,Fashion,Website,3,2023-11-25 20:45:56.915356,0.3767,0.057
3,Male,40208.17,Urban,Banner,Technology,Website,6,2023-05-05 20:45:56.915356,0.1114,0.0609
51,Other,54986.1,Rural,Video,Technology,Search Engine,6,2024-01-27 20:45:56.915356,0.235,0.0396
60,Male,-16205.14,Urban,Banner,Travel,Website,4,2023-05-01 20:45:56.915356,0.0421,0.0527
40,Male,58408.46,Rural,Text,Finance,Social Media,6,2023-09-24 20:45:56.915356,0.1994,0.0484
48,Male,28178.85,Urban,Banner,Finance,Search Engine,6,2023-12-15 20:45:56.915356,0.1489,0.044
34,Female,30482.52,Urban,Text,Travel,Search Engine,5,2023-08-16 20:45:56.915356,0.1494,0.0302
19,Male,47126.46,Rural,Native,Technology,Social Media,8,2024-01-23 20:45:56.915356,0.1342,0.0326
55,Male,6021.79,Urban,Video,Finance,Social Media,5,2023-07-06 20:45:56.915356,0.1553,0.0611
21,Male,56003.34,Rural,Text,Travel,Search Engine,6,2024-03-13 20:45:56.915356,0.0377,0.0648
68,Male,15153.6,Urban,Banner,Finance,Search Engine,3,2024-01-21 20:45:56.915356,0.084,0.0568
29,Other,38695.28,Suburban,Video,Fashion,Social Media,3,2023-12-05 20:45:56.915356,0.0489,0.0451
35,Other,78406.46,Suburban,Native,Finance,Social Media,7,2023-05-04 20:45:56.915356,0.0227,0.0381
35,Female,56909.32,Rural,Native,Fashion,Search Engine,3,2023-05-20 20:45:56.915356,0.1989,0.0073
41,Female,33035.29,Rural,Native,Finance,Website,7,2023-10-23 20:45:56.915356,0.2693,0.0386
26,Other,29977.88,Urban,Text,Finance,Social Media,3,2023-05-08 20:45:56.915356,0.3003,0.0634
30,Male,67143.08,Suburban,Video,Travel,Social Media,4,2024-01-06 20:45:56.915356,0.0988,0.0455
53,Female,40014.99,Rural,Video,Fashion,Social Media,3,2023-10-12 20:45:56.915356,0.37,0.0599
13,Female,65106.42,Suburban,Text,Food,Website,4,2023-09-14 20:45:56.915356,0.6282,0.0389
24,Male,32592.24,Rural,Text,Finance,Search Engine,4,2023-06-30 20:45:56.915356,0.0823,0.0812
21,Male,64908.24,Urban,Text,Technology,Search Engine,4,2023-09-12 20:45:56.915356,0.0419,0.0426
33,Male,79486.26,Rural,Banner,Fashion,Search Engine,6,2024-02-11 20:45:56.915356,0.133,0.0331
36,Other,42032.94,Urban,Banner,Travel,Social Media,5,2023-05-08 20:45:56.915356,0.2013,0.0332
31,Male,67985.36,Rural,Native,Finance,Search Engine,8,2023-10-29 20:45:56.915356,0.2339,0.0584
39,Female,32551.86,Suburban,Banner,Food,Social Media,6,2023-08-10 20:45:56.915356,0.3217,0.0677
49,Other,40810.09,Urban,Video,Health,Website,3,2023-09-14 20:45:56.915356,0.3229,0.0374
46,Other,44217.21,Rural,Native,Fashion,Social Media,5,2024-02-04 20:45:56.915356,0.3089,0.0363
32,Male,82928.07,Urban,Native,Travel,Website,4,2023-10-01 20:45:56.915356,0.2391,0.0593
38,Male,38398.9,Suburban,Text,Technology,Social Media,4,2024-03-19 20:45:56.915356,0.3382,0.0701
21,Other,52384.76,Urban,Native,Travel,Search Engine,4,2023-11-13 20:45:56.915356,0.1216,0.0563
54,Male,56503.6,Suburban,Banner,Finance,Website,6,2023-07-31 20:45:56.915356,0.3082,0.0624
37,Female,81438.18,Urban,Text,Travel,Social Media,7,2024-01-08 20:45:56.915356,0.2133,0.0688
-1,Male,54867.37,Urban,Video,Fashion,Social Media,5,2023-09-11 20:45:56.915356,0.3564,0.0608
29,Female,82477.51,Urban,Banner,Technology,Social Media,4,2023-06-17 20:45:56.915356,0.0368,0.0741
21,Male,68337.94,Suburban,Video,Health,Website,2,2023-11-09 20:45:56.915356,0.0559,0.0495
49,Female,15744.92,Suburban,Banner,Food,Social Media,10,2023-11-03 20:45:56.915356,0.0725,0.0896
26,Male,58620.62,Rural,Video,Health,Website,7,2023-10-05 20:45:56.915356,0.5849,0.0818
24,Male,44467.45,Suburban,Video,Fashion,Social Media,4,2023-11-01 20:45:56.915356,0.1583,0.0503
27,Male,81890.47,Urban,Text,Fashion,Website,3,2023-09-12 20:45:56.915356,0.0119,0.0544
8,Female,64121.0,Rural,Video,Travel,Website,4,2024-03-05 20:45:56.915356,0.2063,0.0493
13,Female,44867.8,Rural,Text,Finance,Social Media,6,2023-10-13 20:45:56.915356,0.0653,0.0598
42,Male,70221.21,Rural,Video,Fashion,Search Engine,5,2023-08-29 20:45:56.915356,0.0653,0.0384
22,Female,78189.18,Urban,Video,Travel,Social Media,7,2023-11-25 20:45:56.915356,0.0465,0.0542
52,Male,68160.01,Urban,Video,Travel,Website,7,2023-04-23 20:45:56.915356,0.2063,0.0799
19,Male,93502.28,Rural,Native,Health,Search Engine,5,2024-03-12 20:45:56.915356,0.1631,0.0626
35,Female,82109.93,Suburban,Video,Technology,Website,5,2023-04-30 20:45:56.915356,0.099,0.0383
29,Other,69233.33,Urban,Text,Health,Social Media,9,2023-07-24 20:45:56.915356,0.2359,0.0351
17,Male,95621.9,Urban,Text,Technology,Website,4,2023-09-06 20:45:56.915356,0.0424,0.054
37,Male,58242.55,Urban,Video,Travel,Website,3,2023-07-27 20:45:56.915356,0.1381,0.0507
25,Male,49693.21,Rural,Native,Food,Social Media,1,2024-02-22 20:45:56.915356,0.1893,0.0132
35,Female,43838.49,Rural,Native,Travel,Search Engine,3,2023-08-19 20:45:56.915356,0.2431,0.0749
41,Female,78733.8,Suburban,Native,Fashion,Search Engine,5,2024-03-24 20:45:56.915356,0.1063,0.0552
21,Female,41922.98,Rural,Banner,Finance,Website,2,2024-02-26 20:45:56.915356,0.4274,0.0101
71,Male,64404.0,Rural,Banner,Travel,Website,8,2023-08-20 20:45:56.915356,0.035,0.064
26,Male,35345.14,Rural,Video,Technology,Website,4,2024-01-23 20:45:56.915356,0.054,0.0
46,Male,91898.48,Urban,Text,Travel,Website,7,2024-03-04 20:45:56.915356,0.0207,0.034
33,Female,50786.35,Rural,Video,Health,Social Media,2,2023-08-20 20:45:56.915356,0.2663,0.0275
36,Male,94333.81,Urban,Banner,Finance,Search Engine,11,2023-11-19 20:45:56.915356,0.0622,0.079
37,Other,74967.6,Urban,Text,Travel,Social Media,6,2024-02-13 20:45:56.915356,0.3568,0.0604
24,Male,59422.74,Urban,Video,Finance,Search Engine,2,2023-11-04 20:45:56.915356,0.2305,0.0338
34,Female,41978.37,Rural,Native,Fashion,Search Engine,6,2024-03-14 20:45:56.915356,0.1709,0.1057
35,Female,65507.02,Rural,Video,Fashion,Search Engine,5,2024-01-21 20:45:56.915356,0.1707,0.0488
37,Female,39655.7,Rural,Text,Fashion,Social Media,3,2023-06-26 20:45:56.915356,0.0212,0.0364
29,Male,56081.21,Urban,Video,Travel,Website,5,2023-06-26 20:45:56.915356,0.3233,0.0574
34,Female,44999.25,Suburban,Banner,Finance,Search Engine,7,2023-12-16 20:45:56.915356,0.3044,0.0655
15,Male,28661.02,Urban,Banner,Fashion,Website,4,2023-07-14 20:45:56.915356,0.1655,0.0626
30,Male,48217.26,Suburban,Native,Finance,Social Media,8,2023-08-23 20:45:56.915356,0.329,0.0702
26,Male,50111.88,Urban,Text,Travel,Website,7,2023-12-07 20:45:56.915356,0.179,0.045
35,Female,30453.54,Urban,Banner,Technology,Social Media,6,2023-08-05 20:45:56.915356,0.3775,0.058
40,Female,72046.39,Suburban,Banner,Finance,Search Engine,14,2023-04-26 20:45:56.915356,0.2083,0.0331
35,Other,59877.0,Rural,Banner,Food,Website,5,2023-09-13 20:45:56.915356,0.3971,0.0424
61,Male,38913.4,Urban,Video,Health,Search Engine,7,2024-02-21 20:45:56.915356,0.3134,0.0364
14,Female,51812.66,Suburban,Video,Fashion,Website,10,2023-12-03 20:45:56.915356,0.162,0.056
52,Male,51010.5,Suburban,Native,Finance,Social Media,2,2023-11-21 20:45:56.915356,0.209,0.0261
42,Female,60535.3,Suburban,Banner,Health,Search Engine,7,2024-04-08 20:45:56.915356,0.2841,0.0655
35,Other,39047.77,Rural,Video,Health,Website,4,2023-06-07 20:45:56.915356,0.2236,0.0468
6,Other,23900.92,Suburban,Native,Finance,Social Media,2,2023-12-29 20:45:56.915356,0.1683,0.0646
41,Male,67156.72,Urban,Native,Food,Website,4,2023-04-24 20:45:56.915356,0.0479,0.033
29,Male,9402.13,Suburban,Native,Finance,Website,4,2023-12-17 20:45:56.915356,0.1196,0.0418
38,Male,46650.98,Rural,Native,Food,Social Media,5,2024-02-25 20:45:56.915356,0.2622,0.061
13,Male,28657.87,Suburban,Video,Health,Social Media,6,2023-12-16 20:45:56.915356,0.2583,0.0461
26,Female,21756.91,Rural,Native,Technology,Social Media,6,2023-10-03 20:45:56.915356,0.1758,0.0274
33,Other,30581.94,Rural,Native,Fashion,Website,5,2023-09-12 20:45:56.915356,0.0893,0.0515
55,Male,43698.07,Rural,Video,Food,Website,8,2023-10-24 20:45:56.915356,0.1269,0.0557
28,Male,88488.92,Rural,Native,Travel,Search Engine,5,2023-07-22 20:45:56.915356,0.3484,0.0622
6,Female,59878.33,Suburban,Banner,Food,Search Engine,5,2023-11-27 20:45:56.915356,0.174,0.0343
39,Female,49069.54,Urban,Banner,Technology,Social Media,3,2023-09-22 20:45:56.915356,0.0579,0.0354
57,Male,58395.73,Suburban,Banner,Finance,Social Media,4,2023-10-16 20:45:56.915356,0.2386,0.0357
30,Female,40890.23,Urban,Banner,Finance,Search Engine,5,2023-08-13 20:45:56.915356,0.169,0.0548
23,Female,32222.11,Urban,Banner,Finance,Social Media,3,2023-12-03 20:45:56.915356,0.2127,0.0514
39,Female,40341.47,Rural,Video,Health,Social Media,5,2024-01-15 20:45:56.915356,0.2972,0.0428
13,Male,10369.19,Suburban,Text,Finance,Website,6,2023-10-22 20:45:56.915356,0.0964,0.0223
37,Male,47878.93,Rural,Banner,Food,Search Engine,8,2024-03-10 20:45:56.915356,0.3078,0.0564
32,Male,20459.17,Suburban,Video,Finance,Website,3,2023-06-23 20:45:56.915356,0.0497,0.0587
31,Male,63222.52,Suburban,Banner,Finance,Social Media,5,2023-05-20 20:45:56.915356,0.0729,0.0404
31,Female,33998.44,Urban,Video,Food,Search Engine,5,2023-04-29 20:45:56.915356,0.2623,0.0422
24,Female,49982.98,Suburban,Video,Fashion,Website,7,2023-07-27 20:45:56.915356,0.4278,0.073
27,Male,51808.65,Suburban,Text,Technology,Website,3,2023-08-22 20:45:56.915356,0.0507,0.0606
23,Male,3613.4,Suburban,Video,Food,Social Media,6,2023-08-02 20:45:56.915356,0.0418,0.0174
38,Male,75476.97,Suburban,Text,Finance,Search Engine,6,2024-02-24 20:45:56.915356,0.2624,0.0587
